full_text,sentiment
" ... para el candidato Santiago Gómez, la finalidad de los jóvenes de Medellín es formar familia. Amigo y los que no queremos tener hijos qué? #MedellínElige",0
Solo el 32 por ciento de los jóvenes se sienten seguros en Medellín,0
Solo el 32 por ciento de los jóvenes se sienten seguros en Medellín,0
" #MedellínEligeQuintero Porque en nuestra ciudad el porcentaje de jóvenes que no tiene acceso a la educación superior es alarmante, situación que el tiene cómo prioridad cuándo sea alcalde de Medellín.",0
" Muere joven de 16 años, luego de ataque a bala a tres menores",0
" ""Mientras ella intentaba entender a Medellín desde sus condiciones sociales, explicar la violencia de los 80 y 90 desde la exclusión y la falta de oportunidades, las bombas estallaban en las esquinas y la opulencia y el dinero “fácil” se robaban a miles de jóvenes""",0
@AlvaroUribeVel Estuvimos en Santa Elena haciendo un estudio y encontramos que el consumo de marihuana en jóvenes y niños del corregimiento es muy alto. Lamentable ver está situación en zonas rurales de Medellín y Antioquia.,0
" @Amotirac @Uriasv @mluciaramirez @IvanDuque Esa ""Dama"" ordenó la Operación Orión donde decenas de jóvenes de la Comuna 13 de Medellín fueron asesinados, torturados y muchos más desaparecidos. Ésa ""Dama"" tarde o temprano tendrá que responder por estos crímenes de lesa humanidad.",0
" Que impotencia, y mucho miedo, ver que a la gente le roben sus cosas. Que hp impotencia tenerse que esconder ante jóvenes con armas en manos intimidado a todos. Que dolor de ciudad. Cómo dueles Medellín.",0
" Crees que en medellin hayan empleos para jóvenes inmigrante? sin título, qué crees tú? como estan las cosas en medellin… — Sin papeles, sinceramente no hay buenas oportunidades, por papeles me refiero a: cédula de extranjería, visa o permiso…",0
" @juanbedoya73 ""Mucha policía, poca educación"". Le suena? Saben cuantos jóvenes de presentan a la Universidad en Medellín y cuantos cupos hay ? Averigüe y saque sus conclusiones sobre la leña que alimenta el fuego en las comunas. @FicoGutierrez no es ninguna solución, es parte del problema.",0
" @bessudo_jean @ITM_Medellin @JeanClaude_Gic @ElGranInventor @olgaruizco @Aviatur @DCRI_ITM @mavimejo @ITM_television @BioHackingCol @herlonso @Discovery Quizás es mejor editar antes de que salga al público,de lo q se trata es de apoyar a jóvenes emprendedores y guiarlos,no desilusionarlos.Una crítica constructiva abrazo",0
" @pattysvarona Nos duele estar gobernados por mafiosos que licencian avionetas para el cartel de Medellín, recogen jovenes de soacha y los asesinan con botas nuevas, nombra consuegro para robarse reficar, y trae a Odebrecht quien dijo que en Colombia habia funcionarios delincuentes",0
" @ITM_Medellin @JeanClaude_Gic @ElGranInventor @olgaruizco @Aviatur @DCRI_ITM @mavimejo @ITM_television @BioHackingCol @herlonso @Discovery Este empresario privado es muy déspota y no tiene un trato amable con los participantes que tienen un sueño como inventores,paises como EE.UU el gobierno apoyan todos estos jóvenes y así ayudan la economía del país,ojalá colombia copie estas ideas novedosas.",0
" La delincuencia y Bacrim siguen destrozando a los jóvenes paisas y los uribistas sólo repiten el mantra: "" los guerrillos que nos dejó la PAZ"". Medellín lleva casi 25 años sumiéndose en la violencia encubierta de los gobiernos, pero les fascina gritar: FAAAAR",0
No queremos que en Medellín o cualquier parte del país nos sigan disapariciendo jóvenes y asesinando ¡No más!,0
Máquina para reciclar botellas a cambio de viajes en el metro de Medellín via @YouTube,1
" @CaracolRadio @ClaudiaLopez Jajajaja.. mientras tanto pueden montar en de Medellín....y en tranvía...y en el metrocable..y el metro plus pero sin ese desorden que mantiene transmilenio, a la orden pues",1
Lindo recordar y compartir con los representantes de cultura ancestral en nuestra universidad de Antioquía... en Medellin Antioquia Colombia,1
¡Qué tesos! Filarmed fue nominada al Premio a la Innovación de Classical: Next ➡,1
@sdbm9010 @bascobscd @tapia_carmela @petrogustavo Yo creo que tú sabes el impacto económico que trajeron carteles como el de Cali y Medellin y el desarrollo urbanístico y de infraestructura... Eso volvió ciudades a los pueblos que eran antes... También trajo mucho dinero fácil se impuso la cultura del facilismo,1
" @loregomezzzzz Colombia- Medellin voveria ha nacer mil veces en esta hermosa ciudad, llena de cultura de ambiente y de personas maravillosas.",1
" @smilelalis Les duele que estés en Medellín, como si Antioquia fuera del impune Uribe y de sus súbditos. Muchos antioqueños que detestamos la cultura traqueta, hipócrita, oportunista y arribista, que representa el uribismo, te damos la bienvenida. Ganaremos en primera vuelta.",1
Los eventos de ciudad traen consigo oportunidades para circulación de los artistas y los profesionales de la cultura. En octubre será #MedellínesAfro ¿Ya se programaron? 👉 #NosMuevelaCultura,1
" Felicitaciones a nuestra gran @Filarmed @zastrofia. Filarmónica de Medellín ganó premio a innovación en los “Grammy” de la música clásica. Se trata de los NEXT que reconoce ensambles, artistas y orquestas que hacen algo inusual en mundo de la música.",1
" El mejor alcalde de Medellín en lo que llevo de vida (muy poquito) fue Fajardo, lejos.",1
🚖Transportamos felicidad los 365 días del año. Gracias usuarios por confiar en nosotros. Los llevamos en el 💛 #taxi #felicidad #transportepublico #medellin #antioquia #colombia #taximedellin #confianza #seguridad #coopebombas,1
" valiente y comprometido trabajador de las Empresas Públicas de Medellín rescata a un oso perezoso de la muerte. El hombre, equipado con todos los elementos de seguridad, ascendió a un poste para rescatar al animal que colgaba de los cables de energía en Tarazá, Antioquia. #lalupa",1
" Sin duda la Comuna 13 de Medellín es un ejemplo de renovación, pero aún se viven problemas que debemos combatir, como la seguridad y la lucha contra las drogas, así el turismo florecerá y traerá dinero al bolsillo de los residentes #ZuluagaPresidente #UnPasoSeguro",1
" Celebramos todos los Colombianos, no sólo la gente de Medellín. Los que creemos en la honestidad, la ética, la verdad, la empresa privada, el emprendimiento.",1
" Gratitud con don Hernando que nos recibe en su empresa, nos permite conocer y dialogar con sus amigos y presentar nuestros sueños para Medellín. #ConCorazónPorMedellín #PorLaNiñezTODO",1
" Es increíble, cuando empezó la pandemia me empece a desarrollar en mi ámbito profesional, entré en una buena empresa, un buen sueldo pero… 2 años después la música me vuelve a llamar, el martes me voy a Medellin a tocar de nuevo.",1
" Con gran complacencia acompañé esta noche en #Medellín al grupo @Conhydra, liderado con acierto por el Dr. Jorge Alberto Uribe, en la celebración del aniversario 25 de esta importante empresa dedicada a la gestión integral de agua y saneamiento en América Latina y El Caribe.",1
Nuevas capturas por hurto en empresa de oro y robo en restaurante de El Poblado,1
Una antigua cárcel se convierte en epicentro de educación para 8 mil jóvenes en Medellín,1
#datomonitor La idea es lograr el mayor número de inserciones de jóvenes en el ámbito educativo y laboral.,1
Hallan a uno de los seis jóvenes de Caldas desaparecidos en Antioquia,1
" Con tu bendición mi Dios salimos a trabajar por la comunidad PROGRAMA JÓVENES A LO BIEN Y RED DE APOYO en Medellín, Antioquia",1
" La empresa privada Masivo de Occidente que opera en nuestra ciudad, es la primera en adquirir buses 100% eléctricos al servicio de la ciudadanía. 👏Agradecemos su compromiso con la #MovilidadSostenible 🍃 de Medellín. Conoce más en nota de @Telemedellin.👇",1
Medellín nos lleva bastante ventaja en cultura ciudadana al resto del país. Hoy por hoy sí que se refleja eso.,1
" La inversión en cultura de la Medellín contemporánea, ha sido ejemplo y referencia internacional. @AlcaldiadeMed @ConcejoMedellin pedimos que se continúe con la mirada puesta en el eje cultura y desarrollo, signo de identidad de la ciudad, sin techo presupuestal para el sector.",1
" #AEstaHora con la presencia de la Ministra de Cultura @carmenIvasquez junto al Alcalde de Medellín, la Gestora Social y la Secretaria de Cultura de la ciudad, inicia la premiación de los finalistas y ganadores absolutos por cada categoría del Desfile de Silleteros, 63 años.",1
¡Excelente iniciativa! Destinan 10 mil millones para que los jóvenes en Medellín adquieran vivienda propia a través de @minuto30com,1
" El alcalde de medellin denuncia a concejales de frente les dijo ratas, bien por ese alcalde, políticos jóvenes éticos y honestos como el clama mi país. hay que hacer un bloque de búsqueda pa denunciar medios y periodistas corruptos como estos también.",1
" El Alcalde de Medellín @QuinteroCalle y el concejal @danielduquev, asumen el reto y la tarea de que #MedellinFuturo sea una ciudad que converse con los jóvenes, escuche sus necesidades y que no sean perseguidos y hostigados como en la pasada administración. #JóvenesFuturo #PDM",1
" Medellín reportó su tercer paciente recuperado de coronavirus, tras cumplir con los protocolos sanitarios. La mayoría de los contagiados en la ciudad son jóvenes menores de 29 años.",1
¡Por fin! ¡Ya están funcionando! @metrodemedellin @AlcaldiadeMed Medellín. Esa es la empresa que queremos.,1
Nuestro compromiso con las empresas de textiles-confecciones se ve reflejado en momentos como éste; dialogando con su principal mano de obra para encontrar la manera de apoyar y hacer crecer aún más la industria. Desde la empresa Vannesa - Medellín. #LoHacemosBienPorMedellín,1
" ""Los invito a mirar programas como el ""Pareceros"" de Medellín que se hace con la empresa privada para sacar a los niños y adolescentes de los sitios vulnerables al delito"", dijo en @rcnradio el fiscal de infancia y adolescencia, Mario Gómez",1
" Preparados para empezar el mes brindando los mejores servicios de marketing para tu empresa. Un riesgo que vale los resultados, contáctenos #MarketingDigital #Inbound #Publicidad #Medellin #Ventas",1
@AndresmiraU @pajarosaldarria Q belleza de hombre. @metrodemedellin favor le envía d parte mía un gran saludo y q linda esa energía d saludar con tanta felicidad. Definitiva/ #Medellin sigue viva es por su gente. La empresa #Recuperar debe colocar este video a sus trabajadores porq es una enseñanza para todos,1
" #AlAire ""La tutela resolvió dos estancias. En la primera el juzgado falló a mi favor. Decidió amparar mis derechos fundamentales a la dignidad, buen nombre, honra y presunción de inocencia vulnerados por Avianca"": Luis Gómez → #MañanasBLU",1
" 60 empresas se comprometieron con el nuevo modelo de inserción laboral, que inicialmente beneficiará a 460 estudiantes, este proyecto fue liderado por la mesa de talento del Comité Universidad Empresa Estado, #CUEE2_0 ¡En Medellín hay oportunidades!",1
" La Cumbre Colombo Francesa de Educación, Investigación e innovación tendrá lugar en Medellín y será el espacio para tener proyectos articulados entre universidad, empresa, estado a través del #CUEE2_0",1
Medellín toda la vida,1
No le demos la espalda no la indiferencia a la Vida. Este 26 de julio vamos a movilizarnos por la Vida. #26DeJulioDespertemos #PrimeroLaVida #Medellin,1
" Los #seguros protegen nuestra familia, nuestro patrimonio y se pueden disfrutar en vida. Te asesoro?? en Medellín, Antioquia",1
Cena del Equipo Ejecutivo de Trabajo. gente_herbalife 100%Positivos 😎 en Four Points By Sheraton Medellin,1
" Cordial saludo, quiero hablarles de un candidato al Concejo de Medellín que cuenta con toda mi confianza. a Daniel Carvahlo lo he conocido y visto su trabajo en el Concejo y pienso que merece seguir en ese escenario. Te invito a conocer màs sobre",1
Miércoles después de salir del trabajo uff rico clima en Medellín,1
" Mañana un parcero que estimo mucho tendrá sus pruebas para ingresar al trabajo soñado, al cuerpo oficial de bomberos Medellín. Toda la energía por favor para el! Todo honor y toda gloria",1
" Este proyecto de ser alcalde de Medellín es un tema de pasión y de responsabilidad, trabajo serio, coherente y de carácter; de amor por nuestra ciudad y yo me he preparado para gobernarla. @RadioMunera #LoHacemosBienPorMedellín",1
Los espacios de trabajo colaborativo (coworking) toman fuerza en Medellín | ACI Medellín,1
" La feria Avanza al #SiguienteNivel 👾 también se suma a la #4Revolución Industrial. @mariaclararmz, Directora de @SapienciaMed, comparte algunos detalles de lo que será este espacio de ciudad donde 45.000 jóvenes de Medellín conocerán en qué pueden enfocar su talento.",1
@EasyflyVuelos sigue conectando a #Medellin con #Valledupar un destino con #Encanto Ven y vive la #MagiaVallenata #Musica #naturaleza tradición #art #patrimonio y #cultura Te esperamos #ReservationEnLigne,1
Medellín se despide de José Luis Perales. Por fin mañana .,1
Orquesta Filarmónica de Medellín está nominada al Premio a la Innovación Classical: Next,1
Sonrisas en la entrega de obra: sección Escuela Alejandro Echavarría que beneficiará a más de 900 niños de la Comuna 9 de Medellín. En la foto acompañado de Jorge Zamarra de la @EDUMedellin. . ¡Una entrega amenizada con rap y cultura para los niños y niñas!🎤 #MedellínFuturo,1
" #Cultura | La @Filarmed ha sido nominada al Premio a la Innovación de Classical:NEXT, reconocido a nivel mundial por su consciencia sobre los proyectos con visión de futuro que se llevan a cabo en todo el mundo con amplio contenido social y solidario.",1
" La única comuna de Medellín que no tiene Parque es la comuna 2 - Santa Cruz- Carece de espacio público, de una UVA y casa de la cultura. Gran acierto #ParquesDelRíoNorte Ojalá le metan el acelerador al proyecto. @EDUMedellin @NataliaUrregoA @QuinteroCalle",1
" Seguimos construyendo cultura de paz y #NoViolencia 🕊. Iniciamos el Diplomado en Iniciativas de Paz y Resistencia a la Violencia en Medellín, con la participación de 73 líderes sociales y comunitarios, integrantes de organizaciones sociales con Iniciativas de paz.",1
" Hoy es el #DíaDeLaVisibilidadTrans 👩🏻🧑🏽👱🏻‍♂️ y en nuestra ciudad reconocemos su existencia y luchamos por sus derechos 🏳‍⚧. Hagamos desde la cultura ciudadana una Medellín que convive, reconoce, respeta y abraza las diversidades 🫂💛🏳️‍🌈. #NosMueveLaCultura #TransDayOfVisibility",1
Medellín se despide de José Luis Perales via @elcolombiano móvil SIEMPRE LO RECORDAREMOS: El mejor y el más romántico. Valió la pena la ESPERA...,1
" @Teleantioquia Si, Medellín y el Valle de Aburra se merece un espacio como este, hay que pensar que estos espacios contribuyen a la cultura y lo mas importante a la economía y desarrollo de la región, bendiciones, feliz jueves!",1
" (6:00) Inicia el recorrido de #MovilidadMedellín. Visualiza el estado de las vías en Cuando tomas decisiones que aportan a la #MovilidadSegura, estás dando ejemplo a los demás conductores y cambiando la cultura vial en la ciudad.",1
" @Liebekratie @javierfigueroat @petrogustavo Eso es cultura, conocimiento traducido a SOLIDARIDAD que equivale a tener al otro como uno mismo. Desde Medellín: Gracias, compañero.",1
" @smilelalis @diamaov Bienvenida a Medellín, la ciudad que brilla por su cultura",1
" ¿Van a ir? Mañana por fin se escuchará el concierto de Fito Páez en Medellín, tras ser pospuesto por la pandemia. El artista vuelve con dos discos nuevos, aquí le contamos 🔽",1
" @Policiantioquia Desde Medellín, hermoso gesto, seguro le cambiaron una vida para bien. Super mil gracias y los felicito. Todo mi apoyo ... De parte de una ciudadana Antioqueña",1
Nuevamente desde la Gerencia del Centro estamos acompañando las movilizaciones que se realizan en Medellín. Nuestro equipo se encuentra en la concentración del barrio El Salvador como veedor de paz y para que en la marcha se respete la vida y el patrimonio #SinViolencia 🕊️☮️,1
" @juansebermudez @julya140912 @HassNassar @IvanDuque Si vives en Medellín te ayudo... Enviame tu hoja de vida, me hablas por msje directo.",1
No se mucho de la vida de don @QuinteroCalle pero pienso que ha realizado una buena gestión en Medellín.,1
" Más educación para aportar a la construcción de proyecto de vida, de miles de estudiantes de nuestra amada Medellín @AlbertCorredor #porlaeducación",1
" #YoApoyoADanielQuintero Porque después de estar una semana en Medellín y acompañar sus protestas, vi gente con ideas y ganas de cambio. Vi conciertos en comunas y en las calles, todas pacíficas. Me sorprendió Medellín. Fue de las protestas más cívicas de mi vida. 👏🏼👏🏼👏🏼👏🏼",1
" @Uschimusic Hace 12 años,30/06,llegue a Medellín,primer día ví un partido del Medellin,un anuncio d tv del ejército, soldado decía:yo a usted No lo conozco,pero estoy dispuesto a dar mi vida por usted. Y el d Colombia, el único riesgo es q te quieras quedar. No sé dónde guarde el pasaporte😉",1
Los dos amores de mi vida están en Medellin. 💔,1
" Cuando aprendes a decir ''Yo no quiero esto para mi vida"" Muchas cosas cambian!! 💫✨💖 en Medellín, Antioquia",1
" ¡La vida es sagrada! Por eso, en Medellín articulamos esfuerzos con la @PoliciaMedellin y organizaciones de Derechos Humanos para proteger la integridad de los manifestantes del #ParoNacional, garantizar el respeto de sus derechos y velar para que regresen a salvo a sus casas 🇨🇴",1
" Gustavo Villegas, ex secretario de seguridad de ""alias"" Fico, en la alcaldía de Medellín, no se ha robado un peso. Atte: Álvaro Uribe Vélez. @lasillavacia",1
" En medio del caos, hay rincones de seguridad. Lugares que transforman vidas y cambian contextos. Medellín, Comuna 8. Desde la iniciativa ""Secretos para conversar"". Lugares para ser, aprender y estar. Vamos por más! ❤️",1
" Vía @EEColombia2020 | Jóvenes de Bogotá, Cali, Medellín y Buenaventura desarrollan procesos populares para mostrar que, tras el estallido social, sus luchas continúan vigentes y para romper con el estigma de que son violentos.",1
La asociaciones de mujeres en Colombia deben apoyar la terna conformada por jóvenes profesionales para la alcaldía de Medellín. Deben exigir al presidente Duque que de manera inmediata escoja a una de ellas.,1
" Lo más increíble del proyecto de @UNICDBogota, que se tradujo luego en @UniCDRegiones, es que me ha permitido conocer los jóvenes más comprometidos del país. Desde el Eje Cafetero, Sabana Centro, Bogotá, Medellin y más trabajan incansablemente y es un orgullo llamarlos amigos.🇨🇴",1
@jdp297 No podrán juntos somos más fuertes . Los amo @QuinteroCalle . El sueño que comenzó y se volvió grande continuará y Medellín ciudad futuro . Miren así empezó apoyando la paz y soñando con un mejor futuro para los jóvenes .,1
Que energía tan Bacana tienen los Jovenes de Medellín. Una chimba 😎🔥gracias a @lamegamedellin y @megatourcolombia 🔝🎵 en Institución Educativa Asamblea Departamental,1
TRIUNFO! Que bien por esos jóvenes q gobiernan ahora Medellín!!! PIERDE MARRANO PIERDE,1
" #efectoFEMECI Fomentar la investigación científica en los jóvenes, Germán Garay Medellín @DGETI_mx",1
" ¡Feliz lunes! ☀ Esta es la #PortadaEE para hoy: CONTRA LA ESTIGMATIZACIÓN. Con talleres de arte y comunicación, huertas locales y otras actividades populares, colectivos juveniles mantienen vivas sus luchas tras más de un año del paro nacional de 2021.",1
" En diciembre de 2020, en plena pandemia, Bogotá y Medellín se conectaron a través del boxeo. Varios de sus jóvenes pudieron compartir sus historias y explorar nuevas realidades. @idipronbogota",1
" Tras el estallido social, la lucha de los jóvenes continúa vigente para romper con el estigma de que son violentos.",1
" Confío en hacer parte de los tiempos que construyen mientras le enseño a los más jóvenes que la mejor forma de predecir el futuro es haciéndolo. #NuncaParmos @ Medellín, Antioquia",1
" Con la instalación de las mesas de trabajo la @AlcaldiadeMed empezó de lleno el diseño de la ruta de Medellín Distrito Especial de Ciencia, Tecnología e Innovación.",1
¡Qué honor y qué orgullo viajar con ustedes hoy por la tarde desde Medellín! Se me aguó el ojo y todo. Gran ejemplo de profesionalismo y cariño al trabajo.,1
" Hoy comienza el CNRE (Comité Nacional de Representantes Estudiantiles), en su segunda reunión presencial del año, en la ciudad de Medellín, espero sea un tiempo de trabajo que de sus frutos para los nuevos Representantes que serán elegidos en noviembre.A la espera de lo realizado",1
" @ArgiroCasta58 @EIExpedienteCol Que buena y acertada columna! Ser paisas es un motivo de orgullo, nuestros ancestros, abuelos y padres hicieron grandes; con su trabajo, a este pedacito de cielo llamado Antioquia. Ningún culicagao oportunista va a decirnos lo contrario; pues Medellín SÍ nos pertenece!",1
" Esta cinta narra la historia de Héctor Abad Gómez, un reconocido médico colombiano que trabajó por los derechos humanos en Medellín durante la violenta época de los años 70.",1
" #OportunidadLaboral en #medellín Se busca #asesoracomercial con mínimo 6 meses de #experiencia en ventas presenciales, contar con buena presentación personal, fluidez verbal, actitud comercial y trabajo en equipo. Aplica ahora en",1
" Hostal, check. Trabajo, a medias, pero check. Ya necesito estar inundando el SNC en cerveza en Medellín malditasea",1
Les presento.... Mi trabajo. Donde a mi espalda veo la ciudad entera. A las 3 de la tarde ya esta haciendo un frio hp. Un lunes parece viernes. NO sabes que día ni que hora es. Amo el clima El ambiente Lo lejos. #Medellín me das tanto 🌱,1
" @Adrii_Medellin @itzivalencia @ContrastesP Muchas felicidades @itzivalencia eres una gran profesional del periodismo, te mereces eso y más. Toda la buena vibra del mundo en este nuevo trabajo. Abrazo amiga.",1
" Llego a mi trabajo y me recibe un jefe hincha de Medellín con la siguiente frase: ""Con ayuda cualquiera pasa a la final"" Disfruto tanto pero tanto las mañanas así, es más creo que él se dió cuenta que me alegró su saludo",1
" Corrijo mi queja de hace unos días señores @BluRadioCo María Camila Orozco, nueva en la mesa de trabajo, no es la misma que Camila Carvajal, corresponsal en Medellín",1
" @ElGeorgeHarris Soy científica, deje el IVIC para venir a Medellín. Tengo Lic. MsC, Dra y PhD. Dure 6 meses sin conseguir trabajo. Ahora soy coord de un lab de servicio. Me levanto y zuas a escucharte, salgo sonriendo y a darle con todo, gracias mi catire pq tu no me dejas olvidar a mi Venezuela",1
" #Medellín | A través de las cámaras seguridad de la ciudad, la policía trata de identificar al responsable.",1
" @Don_Patriota1 Una opción excelente, dejo a Medellín, Muy bien en. seguridad, .. Y tiene pantalones para este puesto , mis respetos 👍👍👍🇨🇴🇨🇴🇨🇴",1
" Nuevamente el proyecto Sistemas Agroalimentarios de Alcaldía de Medellín la Secretaría de Inclusión Social Familia y Derechos Humanos y el Equipo de Seguridad Alimentaria y Nutricional, es reconocido por la consolidación de un proyecto para la Ciudad.",1
" ""Medellín ha brillado por el comportamiento ejemplar de marchantes y de la fuerza pública"": Santiago Perdomo, Coordinador de Seguridad y Convivencia @personeriamed, en #AntioquiaConversa. 🎥",1
@QuinteroCalle Medellín con seguridad debe encabezar la lista 👇👇👇,1
" #AEstaHora sobre la vía que conduce de Medellín a Valdivia, la motorizada del Batallón de Artillería N. º4 de la #CuartaBrigada garantiza la seguridad en la vías, en pro de la tranquilidad de los transportadores y viajeros #YoProtejoMiPaís #ColombiaEsMiVerdad @alcaldiaval",1
Una mamá valiente es la que sabe cuidarnos y protegernos en cualquier circunstancia. En Unicentro Medellín tenemos muchas de ellas. Gracias por estar siempre ahí brindándonos amor y seguridad. Comenta si las has visto en nuestra Ciudadela.,1
Alianza estratégica entre Unisabaneta y Metro de Medellín La alianza permitirá que ambas organizaciones emprendan el reto conjunto de fomentar acciones de promoción e intercambio. @metrodemedellin @UNISABANETA,1
" @metrodemedellin Que sería de Medellín sin el Metro? Cuantos pasajes a pagar para ir a Itagui, caldas, Sabaneta, bello.? El metro es para mi una bendición.",1
M E D E L L Í N 💛💛💙❤🇨🇴 en Estación Industriales (Metro de Medellín),1
" G R A F F I T O U R MEDELLIN C-13 Una Historia Real -Guía Local- RECORRIDO Metro Cable, Escaleras Eléctricas, Paseo Graffities, Shows Urbanos, Miradores, Galerías de Arte, Artesanías, Restaurantes, Historias Valor:$35.000 Info whatsapp:",1
" @StenburgEly El metro, en la ciudad de Medellín Colombia un saludito!!",1
" @TReporta Por que mejor, pensar en los tranvías, que entran a los barrios, como el de Medellín y cuencas Ecuador, entran por todas esas calles de barrio, llevando 300 personas por viaje, por favor miren los video en you tube,el metro cable funciona para alturas ydistancias tranvía mejor",1
" @danxdfnss La bandeja paisa es rica mor, que culpa que sea lo que más se vende??, No todos los arequipes son iguales, hay arequipes de arequipes, Medellín no es solo el metro, Medellín tienes muchos lugares bonitos para visitar y esas cosas, tiene historia y todo esos",1
" Inauguración del Metro de Medellín, Línea A | Memoria: Protagonistas del... #Medellín",1
" Medellín despierta, el comercio y el Metro de Medellín extenderá sus horarios este sábado #alcaldiademedellin #medellindespierta",1
🙋 ¡Tan 'pinchados''! Pasajeros disfrutaron del tren modernizado que circuló hoy - 🏡 Pensando en ti 💥,1
@lafm Pitbull se monta al metro de Medellín. Con cívica 🤣🤣🤣,1
El metro de Medellín se vinculó a esta jornada y extenderá su horario hasta las 12:30 a.m. Aquí le contamos cuáles son los centros comerciales que trasnocharán ↓,1
" ""Si aquí la gente para, el Estado dispara"": La canción viral de tres colombianas en el Metro de Medellín sobre las protestas (VIDEO) Esto es lucha popular de la auténtica.",1
" #Medellín Este sábado podrá visitar 12 de los principales centros comerciales de la ciudad en horario extendido, que tendrán actividades culturales y de comercio, y movilizarse en el Metro hasta las 12:30 a.m.",1
¡Qué emoción!😍 Vuelven las clases presenciales de #inglés para niños y jóvenes en el #CentroDeLenguasUPB.👦🏻👧🏻 Esta es la oportunidad para que tus hijos comiencen su sueño de aprender un segundo idioma este año.🙌😀 📆¡Matrículas abiertas!👉,1
" @DanielG_J7 Si, eso se confundió y quedó en la cultura popular como que Medellín recibía la navidad así y ya van 17 años",1
Triunfaron la cultura y el respeto a su diversidad: el Diablo del Carnaval de Riosucio brilla hermoso en el alumbrado navideño público de Medellín.💛💛,1
Comfama invertirá $54.000 millones en El Claustro a través de @elcolombiano,1
" Una de las cosas chéveres que vi recientemente en Medellín. Más cultura del encuentro, más escucha.",1
#RockColombiano ¿Cómo surgió el Festival de Rock Ancón en Medellín? Álvaro Díaz recuerda cómo se gestó este mítico evento en los años 70 que reunió a recordados artistas locales.,1
" Para quienes les guste la cultura, estaremos hablando de la historia de la música en Medellín y LA BANDA PANIAGUA, la banda de música más antigua de la ciudad y aún vigente con 194 años de tradición. ""LA BANDA PANIAGUA, TU BANDA, MI BANDA, LA BANDA DE TODOS""",1
Comfama invertirá $54.000 millones en El Claustro a través de @elcolombiano @Sarauro @luisyepesb @Danielsuarezvoz,1
" Arranca un nuevo #LunesDeCiudad, esta vez contrastando cómo desde #Medellín y #Villavicencio se ha encontrado en el arte y la cultura del graffiti una forma de transformar su entorno. ¡Caigan!",1
" @ClaudiaLopez ""No permitiría que corruptos definieran mi vida"". ""Un saludo a mí maestro, a mi mentor, Enrique Peñalosa"". ""Nos acompaña no sólo un amigo... exgobernador de Antioquia, exalcalde de Medellín, futuro presidente de Colombia, S. Fajardo.",1
" Durante la Feria Virtual #eLibro se contará con la participación de @CIB_medellin, una institución dedicada a la investigación científica y el desarrollo tecnológico en las áreas de las ciencias de la vida. Más información en #FVEL2020 #EducaciónDigital",1
" Cantándole a la vida, así he decidido pasar la mía. Paz para todos, en su corazón, en su camino, en sus relaciones, en sus palabras. Que el mundo se llene de paz en su andar. Bendiciones para todos. #Tb2017 Medellín",1
@CodereApuestas @realmadrid #MiCamisetaTop Siempre he vestido mi remera merengue. Cierto día en el centro de Medellín me encontré de frente con James Rodríguez y sin saludarle fué sacando un marcador y estampó la firma en mi remera. Que rechimba ese momento. Guardo mi camiseta de por vida en mi colección!!!,1
" ""Si la vida fuera un vestido, de estar muy arrugada la vida,podría extenderse sobre una mesa, ser rociada y planchada, y vuelta a poner. si la vida fuera un vestido. Tulasi Diwasa."" Poeta Nepal. Festival poesía medellin.",1
" 📣(12:00)Así se encuentran las vías de la #MovilidadMedellín 👉 Priorizar la vida en las vías, hace parte de nuestra #VisiónCeroMED. Por eso: ⬇️ 🔹 Respetamos las señales de tránsito. 🚸 🔹 Damos vía a personas en situación de discapacidad. 👨‍🦼",1
" La libre demanda de la lactancia materna, significa dar al bebé leche cuando lo pida, 🤱🏻 en los horarios que lo pida 🕔 y la cantidad que pida, al menos durante los seis primeros meses de vida. 👶🏼 • #LactarEsFuturo #Lactatón #medellin #colombia🇨🇴️ #lactanciamaterna #maternidad",1
" Gozando las pequeñas cosas de la vida... TE ADORO!!! 😍😍😍 @ Medellín, Antioquia",1
" ""A los 33 años, 'Cha Cha Cha' decidió regresar a su país y a Independiente Medellín, curiosamente donde empezó todo, para jugar una temporada más antes de 'colgar las botas'. Jugó 54 partidos y anotó 12 goles en 2 temporadas"".",1
" #SomosOrgulloUNAL | Innumerables veces Hugo Alejandro ha vivido su vida y las de otros, en esta y otras épocas. Lo ha hecho a través de los libros, porque la lectura, para él, ha significado la manera de resistir con y contra el mundo. Su historia 👉",1
Dulce vida que me da mi #AlmaMater udea #medellin en Universidad de Antioquia,1
" Hoy celebramos el día del nutricionista. Desde el Hospital General de Medellín queremos saludar y agradecer a todos los profesionales que nos cuidan con dedicación y compromiso, promoviendo estilos de vida saludables #HGMTeCuida #DíaDelNutricionista",1
No límites el alcance de lo que Dios puede hacer en tu vida...🙌 en Medellin Ant,1
De pronto el amor de mi vida está en Medellín y yo aquí sufriendo por un pendejo🙄,1
" Por poco y se nos olvida felicitar a @brayans1994 por su nuevo proyecto de vida, feliz regreso a las aulas y ojo con lo que te comes campeón @team_medellin @diegogiraldopa @SapienciaMed @PARbelaezR @AlcaldiadeMed",1
